shoulder,wrist,tp,fp
0.03788986582278481,0.23157785126582278,45,45
0.03788986582278481,0.2460406075949367,45,45
0.03788986582278481,0.2605033639240506,45,45
0.03788986582278481,0.2749661202531645,45,45
0.03788986582278481,0.28942887658227845,46,46
0.03788986582278481,0.3038916329113924,46,46
0.03788986582278481,0.3183543892405063,46,46
0.03788986582278481,0.3328171455696202,46,46
0.03788986582278481,0.34727990189873414,46,46
0.03788986582278481,0.36174265822784807,47,47
0.03788986582278481,0.376205414556962,47,47
0.03788986582278481,0.3906681708860759,47,47
0.03788986582278481,0.40513092721518984,47,47
0.03788986582278481,0.41959368354430376,47,47
0.03788986582278481,0.4340564398734177,47,47
0.03788986582278481,0.4485191962025316,47,47
0.03788986582278481,0.46298195253164554,47,47
0.03788986582278481,0.47744470886075946,47,47
0.03788986582278481,0.4919074651898734,47,47
0.03788986582278481,0.5063702215189873,47,47
0.03788986582278481,0.5208329778481012,47,47
0.03788986582278481,0.5352957341772152,47,47
0.03788986582278481,0.5497584905063291,47,47
0.03788986582278481,0.564221246835443,47,47
0.03788986582278481,0.5786840031645569,47,47
0.03788986582278481,0.5931467594936709,47,47
0.03788986582278481,0.6076095158227848,47,47
0.03788986582278481,0.6220722721518986,48,48
0.03788986582278481,0.6365350284810126,48,48
0.03788986582278481,0.6509977848101266,48,48
0.03788986582278481,0.6654605411392405,48,48
0.03788986582278481,0.6799232974683543,48,48
0.03788986582278481,0.6943860537974683,48,48
0.03788986582278481,0.7088488101265823,48,48
0.03788986582278481,0.7233115664556962,48,48
0.03788986582278481,0.73777432278481,48,48
0.03788986582278481,0.752237079113924,48,48
0.03788986582278481,0.766699835443038,49,49
0.03788986582278481,0.7811625917721519,49,49
0.03788986582278481,0.7956253481012657,49,49
0.03788986582278481,0.8100881044303797,49,49
0.03788986582278481,0.8245508607594937,49,49
0.03788986582278481,0.8390136170886076,49,49
0.03788986582278481,0.8534763734177214,49,49
0.03788986582278481,0.8679391297468354,49,49
0.03788986582278481,0.8824018860759494,49,49
0.03788986582278481,0.8968646424050633,49,49
0.03788986582278481,0.9113273987341771,49,49
